ParentPDG,PDG,Vx,Vy,Vz,Px,Py,Pz
211,14,1.26006947415,-0.840476614269,470.521795813,-4.8003431869,2.9948625891,-11.9680781852
211,14,3.04330683826,-0.88093770993,65.5754702053,-1.41824940995,0.446614821626,3.27220611379
211,14,0.233727009251,-10.5259969047,210.116993834,-3.34488989426,149.295455542,-3038.29328114
211,14,0.767041612688,-0.918794219362,455.038816355,-0.316674471258,0.443480698361,0.578443882836
211,14,0.401414794008,1.53898596597,169.572779053,-3.14476991493,-12.2141697216,-1406.60518703
211,14,0.330532880288,-0.144393616399,45.1683985167,-13.3292868873,6.00437565159,-2055.06257236
211,14,-0.313130006905,-0.568897674883,59.3353916477,0.228272757221,0.189147434657,2.86200493926
211,14,0.103874942844,-0.313165717646,10.1695995707,-3.35338430721,8.90560082642,-206.584173023
211,14,-1.43539460527,0.779361659197,450.120671975,1.79242325142,-1.59599988133,-1285.0899304
211,14,-0.805106331897,-2.75469934755,473.066456651,3.06957241604,33.8334516227,-1000.43778726
211,14,0.243697672982,-1.20414392222,457.488550711,-0.961642509149,2.76930573702,-1195.41474673
321,14,-0.0613961959666,-0.509112723103,13.1417984473,1.03618768862,6.99818579908,25.1340995938
211,14,-1.6428654877,-0.756246270835,466.422897231,-14.5965609553,-2.03888503903,-186.728418746
211,14,3.71205822239,-2.13763919077,446.321256134,-9.53710200812,3.15574014178,-1569.90322184
211,14,-0.0847901526652,0.14325583829,23.3927981978,9.04307040775,-9.75222134221,-2043.54040381
211,14,-5.27868241164,-1.42595553729,31.2584840294,6.68256100584,2.06532627881,-1.11076858416
211,14,10.4160461183,-15.1774408891,470.568527334,-16.8011506561,27.9501636995,-1590.2778272
211,14,-0.416860140429,-0.229950939691,25.1494008201,2.02829590393,1.08870629253,-221.796615806
211,14,0.159345707669,-0.1617297028,7.41105629431,-34.7524702303,35.5702984346,-1695.51159901
211,14,0.207087715318,-15.0881386356,437.376398953,-1.77603799651,74.8026372889,-2618.66811545
211,14,0.0178155553838,0.0278447089719,8.55159507523,-0.0985505889738,-0.682870796255,2.5415455407
211,14,0.845728330635,0.334984373744,234.360428358,-4.3643548581,-1.81643243328,-1300.53486828
211,14,-0.288431980236,-0.743332188629,49.2876540595,4.95165256066,14.8809870557,-1059.02421436
211,14,-0.228231238154,0.687179525435,14.4892505683,0.473461923275,-1.62842238226,2.11022445712
211,14,8.12659834196,0.0725753640777,422.831053082,-7.42853944253,0.452703674018,-27.9812119752
211,14,-2.74832399136,-5.93526859505,471.212097484,-8.47072255026,-16.4369125295,-685.368480131
211,14,-0.223685276795,-0.843141064152,84.9571190074,5.48438863215,20.5989340453,-2128.268129
321,14,-0.203134960528,-0.0137784736287,24.3428573363,8.82906379767,0.280530919573,-1947.91235255
211,14,0.343183108653,-3.74004439288,45.3211000026,-2.72623870019,29.6740818758,-374.958785125
321,14,-0.166242328246,-0.085639852788,13.2485364846,2.47301025472,1.71489849348,10.5442425631
211,14,-8.36034539382,-10.5582643858,367.102320557,3.3858345343,3.82222143818,-13.2172715697
211,14,-0.687451603138,0.29736060793,21.9720268742,7.30822872703,-3.38420830209,-322.704850569
211,14,-8.50591932565,-4.71426924539,436.434939315,42.8025997735,24.9265213894,-2690.90070639
211,14,0.713363300778,0.375521018505,28.5615566977,-8.10813214045,-5.13864348319,-372.005034125
211,14,2.97394744612,-6.16263747409,466.445673755,-10.0046934833,33.9827225671,-629.501037033
211,14,0.112833597539,-2.28211701492,139.095296716,-0.676412821448,14.7283914825,-909.545474699
211,14,0.429572089087,-0.209791592491,30.9364813848,-15.306876565,7.40792052143,-977.986831628
211,14,-7.66423793848,-0.701403713153,485.581802984,36.2985269557,3.7315435697,-1602.67442411
211,14,1.06025146345,-3.43475574816,321.041135443,-4.83646791475,16.9996838722,-1667.63321518
211,14,-3.01911929021,0.209100098303,470.449799041,-1.72045091086,6.88561626269,-1493.24432032
211,14,0.639936497989,0.734579543072,42.0916024143,-0.440571760306,-0.493671325355,0.266205727611
211,14,2.85145301716,-1.50212103071,232.225768782,-0.806206685746,0.485874223755,0.144238437557
321,14,0.0690520070779,-0.434324373306,9.34744307694,-1.25056199607,8.91014180616,19.5636873893
211,14,-0.169386905948,-0.137703082606,63.8487642736,0.80425776926,0.837949752636,-695.614827875
321,14,0.179632768398,-0.0406442929795,24.6939129889,-1.99653591259,0.0802470575052,13.8416994559
211,14,-7.84982413841,2.07961552154,206.250675824,101.096987729,-26.7478290376,-2722.20228128
211,14,-0.519250664948,-0.102881975363,33.3139930171,8.31191419621,1.07609122614,-643.219465264
211,14,-0.249481663602,0.960660707635,95.6713888152,2.79077953715,-9.56847453666,-965.358297736
211,14,-0.159905224181,5.25855237836,473.942378589,4.11196662079,-33.9167199708,-1674.5009982
211,14,17.6668308647,-17.469953,476.31733538,-64.1051415479,64.3086331818,-1182.86098225
211,14,3.77823332459,1.62045206133,467.856085892,0.124122317403,5.48537098242,-1913.41478976
211,14,-0.705630111441,4.30688203518,462.451747422,3.45631723729,-18.8374153056,-169.620760481
211,14,-0.166411233902,-0.741086283581,463.858692643,-4.18186710046,-12.6194888068,-1542.86506961
211,14,9.22331081991,2.5333412264,469.447224796,-37.3767892898,-11.6458171942,-479.089504745
211,14,-0.765580393143,-2.92533867201,252.438773995,0.109070687985,0.757116611906,0.508602095381
211,14,-0.581277977931,1.08677647108,21.5997469306,58.5121193218,-118.694549525,-2260.32949872
211,14,0.383545170593,-0.122754496579,6.47058213711,-16.3176543171,4.61830520365,-233.172708308
211,14,-9.77149663596,-6.90736471961,497.222741001,45.0257684689,31.2914753786,-1875.26941046
211,14,-0.586384573019,-0.0137236970712,29.9212000875,52.149339053,1.17890279141,-2798.7888799
211,14,-0.125042481791,-0.482426869393,7.23862975261,28.5813535007,169.395342207,-2295.91008074
211,14,-0.784477322201,-0.214533288472,19.9990898957,1.03263721693,0.386093512513,2.71320136523
211,14,0.0307236868494,0.151318552712,37.471369038,0.019184909829,-0.14990982339,0.469990769112
321,14,0.444751520976,-0.262762883096,24.4332224417,-42.9662115339,24.3486164519,-2673.54062941
211,14,-1.68375493723,0.279982541732,461.336626553,2.93425090472,-1.39384565821,-1154.87764667
211,14,12.8149516638,-7.84386456197,546.711010536,3.38587142885,-2.19080608393,-9.22506407114
211,14,1.41664486743,3.71540892923,470.79405209,6.29873316168,21.9312642105,-305.680172223
211,14,0.00800592710164,0.134184930491,117.76709483,-0.0116314379896,-0.0371673617085,0.495498908861
211,14,4.4452533421,-0.404036052143,479.216393047,-37.2667623687,7.71208656469,-2131.24342859
211,14,2.11264014899,1.51751458835,57.4911582375,-61.4498464633,-43.9159848272,-1699.40095913
211,14,3.89468618997,4.58404279669,389.817988253,-1.47060504939,-1.97448525083,-4.7967540429
211,14,-1.10010136053,1.62483593216,67.111596307,0.630441515271,-0.848498545435,1.50077437034
211,14,0.255174296349,-0.649457856889,17.5059831146,-22.8272499859,57.5437918506,-1679.699766
211,14,-0.39066985986,0.317183259574,157.235946616,0.0612429554666,-0.067332842604,0.689335836845
211,14,2.3024293081,1.96434759986,182.603224294,-0.497776520163,-0.410306257554,0.668686262839
211,14,-0.536772632288,-0.63549068171,52.4614332924,25.0060996378,29.5682402913,-2451.49689187
211,14,-1.08510580926,1.76189832722,394.214165431,0.146560472465,-0.699059427575,1.28422023398
211,14,-1.0540583114,4.05863605622,502.457141843,-0.68188832168,3.26485514366,-6.72687023024
211,14,5.22653620343,-3.48498530465,479.012229024,-22.8739961682,16.315824187,-1265.00175062
211,14,0.300512921551,2.15684307586,69.2217669667,-6.44969952058,-45.973204985,-1537.32936024
211,14,5.57532712951,-0.241544561412,547.1186771,2.2323497407,-0.138411409501,-1.8180339622
321,14,-0.0726101901857,0.47842082925,19.2550267856,14.8741996508,-103.257885349,-4524.09289682
211,14,1.25254152498,-1.91111048166,45.1592277999,-0.840122227841,1.40797188968,0.0754943392403
211,14,-1.14006691355,1.29823199758,62.5555202037,0.537641835914,-0.731198240113,0.127756466829
211,14,-9.17758842663,1.9313242913,461.205213796,35.5913523119,-8.26075185787,-561.918525202
211,14,8.82457689793,3.12337456011,454.266151439,-16.1943437842,-4.07056456651,-109.558346288
211,14,2.45068627015,-0.944194421745,423.35456301,-9.83924190528,4.38784606553,-1985.32052536
211,14,0.18591727669,-0.0120121311965,13.0765430481,-0.19514447404,0.146308969114,4.15323479571
211,14,-0.00639728077696,0.791120546437,39.6720188172,0.350831015113,-9.16351174739,-421.756963841
321,14,-0.0942267685559,-0.0557560537235,7.8534416342,2.38251356889,-0.21215613649,78.7337713782
211,14,1.67924451097,1.21680100683,552.812019688,-4.09895813638,-3.29194238013,-1113.99424492
211,14,4.01810307688,-1.56935445135,78.7157644011,-1.80165092585,0.74786603773,0.06469052356
211,14,3.2328426669,1.71496504846,457.687360883,-6.39832014105,-4.7850920975,-28.4600317013
211,14,-2.55244549419,-0.575857678663,95.7250730807,9.82051714878,3.55607095981,-416.123766074
211,14,-0.221340138406,-0.297268375626,6.66824634332,13.1528756701,17.5411142705,-335.054210774
211,14,0.165496271677,1.39094830366,78.3097555258,-3.47454895265,-29.0900464063,-1717.8168927
211,14,0.140030711664,-0.0740903120069,21.3497691345,-0.292824202609,0.253173258222,4.05774071548
211,14,-5.70288349262,-0.0274875071689,156.944827991,1.6443045188,0.117498777737,-0.878181472981
211,14,4.56137860773,-2.12643060215,214.699581394,-18.3626421757,8.47888705103,-902.961548442
211,14,0.796374030146,1.08852203662,143.958417974,-0.212923818798,-0.281532747243,0.26322220899
321,14,0.0502961060093,0.132598004376,11.1887460169,-23.3664893146,-60.7027132624,-5768.0824959
211,14,-0.0246115204227,-0.157452573991,54.817980552,-0.270922503866,4.49834220855,-1109.98456553
211,14,0.698639984809,1.9621442624,68.7288102726,-0.414071866098,-1.01191651189,1.80451303154
211,14,0.675021426344,1.39769535135,86.7484721323,-7.70690382503,-15.8469787021,-978.602719272
211,14,-1.60135168274,0.741077014626,33.9616377222,25.0703769357,-11.7175510429,-591.803444404
211,14,0.710339437746,-0.196489838311,470.071439121,2.53705656453,23.2040758398,-1274.60702711
211,14,-0.0414563696385,1.56360720136,19.9598323402,1.01503203676,-37.2582057585,-448.999721799
211,14,-0.299131754295,-0.907424894779,465.867175588,21.6169165871,-15.9362395371,-1291.22828444
211,14,-1.31569677994,1.03861611386,489.327550703,6.8686062614,-2.94710695308,-1109.19576858
211,14,-11.5077931393,-18.3586237262,602.142018218,-1.60740490444,-3.21516060397,-7.74991523143
211,14,-1.06914796548,-2.57879092598,472.458496969,-11.8573371265,-17.749718879,-779.204450972
211,14,9.26823582095,3.32357136687,443.85308052,-9.99260491776,-4.82532682416,-1050.402816
211,14,-1.31438084622,-1.67836804237,468.044572857,-8.80087206688,0.534471470221,-1670.20448825
211,14,-0.767069169962,-2.78343559621,463.866727309,-0.381439440158,3.57093786453,-1588.62343744
211,14,-0.95947614605,0.524076200843,36.3845538154,0.801553473841,-0.428418921773,2.19153818604
211,14,11.2856870684,14.2889969548,459.680831479,-9.59448366018,-11.962305614,-1108.63269779
211,14,2.57188760377,0.930541813852,318.214797442,-19.2928475088,-7.04335404192,-2461.43575746
211,14,1.03201347652,-1.02470822904,208.922526709,-0.369671088677,0.263400037026,1.23761955994
211,14,-9.1006331823,-25.5767691629,368.049759597,4.56461991243,12.9827530088,-48.5579442005
211,14,2.68270605117,-2.04464196706,55.5812862903,-58.1271077107,44.3441439784,-1250.2285351
211,14,0.34729135882,-1.31913183529,119.55362142,-3.81207260527,13.6987861572,-1334.44529249
211,14,-1.95076927332,4.41155364172,445.781262994,4.87249316979,-8.92877971413,-69.211798933
211,14,-2.11597747969,-9.35679735032,434.662813544,8.54795664815,36.2453587686,-2127.19140495
321,14,0.68459126519,0.70397180298,23.7160526704,-16.1337740159,-15.6948688373,-785.7417865
211,14,0.870910382478,0.512717144751,16.2590426623,-1.50404991172,-1.01216389066,3.969591541
211,14,0.812514870866,0.31558391037,485.87832266,0.087659464981,0.553168769203,0.329571709945
211,14,-0.305221224917,-1.91789999372,475.734078572,7.38141681078,18.6866293348,-1564.68431784
211,14,0.702023279231,-3.90449248956,142.296962179,-0.17685943892,1.09324638991,0.646833368964
211,14,0.23871413009,-0.191647873492,77.4207233329,-4.99987648272,2.70349391148,-1541.11650921
211,14,-0.173691873959,-2.50826366031,22.0827957499,0.215920114539,3.04490452305,6.97299216171
321,14,2.89459866667,-5.1392519017,118.17079482,-7.52425999869,12.0803913751,20.0142883892
211,14,-0.0850746895817,0.118532221637,17.1864569932,0.16008259698,-0.341084804413,0.798900417474
211,14,0.380303352589,1.20364076307,5.81192640171,-9.37941073341,-53.0541911134,-0.700396256763
211,14,-0.468781476139,3.48706841921,471.787500997,4.56666923549,5.40761090948,-1826.54753828
211,14,0.853636797716,-0.154921922461,475.264405654,-16.2453049874,16.9538474144,-357.505502118
211,14,0.798884363005,1.41554461822,39.2165835633,-0.580475418404,-1.01489471677,3.08816241086
211,14,0.41959268038,-0.229427965219,20.444803232,-0.716058862581,0.463384632456,0.71855949118
211,14,-3.30137103978,-4.32718297268,447.278376513,3.86183450847,6.21630010466,-27.2378348833
211,14,-0.0304120087752,-1.2338040998,465.360482898,-11.6426143171,28.1618207328,-542.682318181
211,14,10.5822387594,20.423435465,483.183537986,-32.9042308724,-62.5869850364,-943.58599439
211,14,-0.368232707381,-0.235369411025,30.0491622296,0.32948731274,0.237290473694,0.83315282312
211,14,2.81209604554,3.73356523172,152.749044797,-0.72669504812,-0.999680098887,-0.517277755214
321,14,0.22074719054,0.253687670941,16.4406215357,-18.1025056971,-18.2122644967,-1210.55519296
211,14,-0.0609470778237,-0.214639183839,17.0773055392,3.4599483405,15.2156360685,-842.258341538
211,14,3.35452853911,1.39969806606,472.166887697,-28.9174618995,-22.8100407318,-1183.96353863
211,14,4.39073521728,0.158394165869,128.273415867,-25.4817887267,-0.983766309697,-763.885717151
211,14,-3.92960654108,1.13618593303,442.423417788,8.85765521624,-1.65648328902,-1746.54634746
211,14,2.55876706135,-5.58368142102,468.72984816,-15.3454390417,31.6335549717,-844.122279918
211,14,0.168961082386,-0.208666905608,7.90303042068,-13.5171160885,17.5141731802,-537.765618157
211,14,0.537491980459,-0.0546845374067,462.3228226,2.75407160451,-9.79456573586,-57.1972558444
211,14,-0.0035799488632,-0.463388424918,464.478542412,-6.13774030298,12.1679683045,-1972.37328347
211,14,-1.54980369316,-4.24604652849,481.939133031,-4.729286893,-10.6431573821,-71.3866451982
211,14,0.0340700659456,-0.246116903494,74.3069378847,0.0732879470491,0.177727195741,1.25195272706
321,14,-0.927845023088,2.32156901519,90.0758780865,64.7643305919,-162.878886916,-6677.67437408
211,14,-0.090934690775,-0.52826608772,45.5815600944,0.0756565720572,0.369465348642,0.698527533019
211,14,0.795011813371,1.05000498299,61.4435187837,-0.348402051733,-0.49275714167,0.698922075838
211,14,-2.24121683588,-6.90074629376,466.836759421,10.135130546,39.5048044466,-815.797988925
211,14,8.1877827147,0.829026943821,39.2806709609,-13.2094751252,-1.79755514166,-86.8651120843
211,14,5.95199645354,1.01559744017,334.914303576,-1.78756266994,-0.142796314964,-1.66916269854
211,14,-1.05215272087,-0.449239988081,140.464170804,0.39074733186,0.185058570396,0.377544054882
211,14,0.591715631814,5.74267218133,467.170320244,-6.89617892612,-20.6765147775,-199.493697513
321,14,-0.383384472099,0.227160919356,24.1197501974,4.40219925881,-2.35672887571,24.9169475617
211,14,0.465882477186,0.0283604778656,183.114197363,-0.155888542859,0.0486173571971,1.24798448711
211,14,6.2499999334,6.52104593647,455.969191543,-14.9346285798,-13.886363959,-187.963325525
321,14,0.477522835187,0.103945032491,24.889410147,-4.09572413657,-0.883164752247,9.99913517097
211,14,0.384084708881,-0.365022390073,45.9545627834,-2.15037012211,1.94817715967,-246.741486147
211,14,-0.423735141359,0.0879401783519,54.7086578652,0.195943672885,-0.0299650199646,1.10939647896
211,14,2.51607311823,-3.21749634797,467.450621794,-18.3912723233,24.1468820953,-1047.45054839
211,14,-0.645501508313,0.858600511606,175.174845133,0.176039809844,-0.143137453049,0.683718595788
321,14,-2.16201058015,2.73766674782,59.5739196739,9.91157378994,-12.535046913,9.3744802594
211,14,-0.371530699144,-0.772556875558,83.3143613798,0.209700484373,0.282024411473,0.246819538442
211,14,3.66720779048,-3.75219862193,452.275380068,-6.89981087772,10.0136085967,-89.175787921
211,14,-0.933298238285,1.38736617267,475.865331847,-6.43508764686,-11.1196156192,-1713.87233876
211,14,2.24972895263,0.00730890942717,68.6359670619,-49.4061083157,-0.197824624518,-1541.20199058
211,14,14.8418361861,3.96994684689,554.391092399,3.93160978859,1.1513461,-8.8967500344
211,14,0.0998441578755,0.560871507376,40.6377634899,-0.300303684528,-5.43263151851,-363.785038651
211,14,-11.7620325116,-7.49678650009,426.617448802,7.61954193696,5.08030314052,-22.2254939658
211,14,2.5828075771,-6.95840086833,461.364209212,0.282490393269,-2.0854548835,-1416.60283879
211,14,-0.577995927025,-0.545768120457,14.0229521025,1.22703848488,1.11911015894,0.790631996988
211,14,-7.63486649939,-3.13110192604,482.362120371,53.1462554522,22.9148478018,-2482.43122279
211,14,-6.88599736175,1.46344365812,468.280174917,33.0486040369,-5.1892223912,-437.708277799
211,14,-1.06565731168,-0.494960134133,464.697417835,1.9931283771,2.07644755841,-1386.83845148
211,14,1.44579372642,-1.40419205466,128.03942094,-0.465774929645,0.433609716564,0.691888669162
211,14,2.74155770302,-10.2479126147,465.678300286,-16.0258200098,45.3307184451,-867.416901868
211,14,5.64423488749,-21.3792283283,476.067134086,-19.9629487855,74.005781597,-1013.58683114
211,14,0.442113263978,0.757004291431,6.11546373224,-13.6050608848,-24.315304241,-5.82898665101
211,14,7.2882582732,-12.3272352455,459.219999933,-3.15955535633,5.89781227715,-880.990813964
211,14,1.04501968356,0.548599346736,18.930621857,-1.75490308198,-0.885154148303,-2.12935007755
211,14,-1.22842489314,-0.673706971227,469.464116054,16.5026535158,5.09880385313,-1588.11600691
211,14,-0.316114296605,0.737932869945,24.5120426194,11.4858836422,-26.8850575661,-815.858911086
211,14,0.268760589662,-0.350458189282,17.3032916259,-41.2237404618,53.3269255068,-2726.87165373
211,14,-0.557903660229,-0.04157071418,29.7955771223,35.5991127889,2.96142040842,-2036.43720409
211,14,-0.173943402404,0.28183921779,8.98690718431,22.7815977052,-37.0978510023,-1402.9343845
211,14,0.253909404655,-0.218758185758,268.094385929,-0.080294028638,0.018792015621,0.892647067622
211,14,-2.89891907085,-0.766615338423,463.971527644,29.8427613272,4.08321823369,-471.062426095
211,14,0.299143924633,0.671360096579,14.6783554808,-0.637038851193,-1.42892926738,-1.02173734411
211,14,-7.37920076807,-6.6399183368,389.157782735,24.6861518509,21.8485777263,-1483.2846682
211,14,30.8179826478,-0.17643239405,498.153963971,0.946243646651,-0.182706850365,-284.846231628
211,14,-4.46627949378,4.31268295875,383.989623611,22.5074228635,-21.6369259236,-2099.954236
211,14,0.437797643263,1.39585911749,469.707390283,-11.6012032518,11.6194969843,-1587.61468005
211,14,1.00112296787,-0.815331554346,30.3491366688,-1.1440173787,0.844412199655,-0.885698261442
211,14,-0.0305832387946,-0.0130766862552,20.7185863973,2.50698307037,1.20990923758,-1622.17899121
211,14,0.0677531059883,-0.0907776242987,6.27198518586,-10.1885430351,11.4595091429,-361.043584029
211,14,0.353732469443,1.88383701818,34.2812238907,-0.400308819962,-1.93468488008,-1.34180066451
211,14,-0.042969339298,-0.509835587489,9.20371776744,0.10133402723,1.35504875733,1.16651082411
211,14,-1.07707712745,0.973736866063,19.5036223719,13.18689759,-11.1382826437,-255.659349883
211,14,1.36401353803,11.2155338515,304.791241749,-0.588784478028,-3.22800987127,-3.5194013319
211,14,3.04389302913,-0.388729601688,151.997138484,-39.2155230469,4.97509520659,-2001.59412894
211,14,-1.26056498109,-0.418917943782,22.058915607,1.65200028709,0.601483162781,-0.121997493936
211,14,0.56108100056,-0.182827059802,66.6650794706,-8.15562228118,2.28312124657,-1092.59641308
211,14,-18.8684036548,2.04569692451,463.773219824,58.7297137457,-6.55617327441,-720.571194302
211,14,1.84746485504,-1.54931870737,469.087627569,-20.4393000491,8.02952184133,-396.666287445
211,14,0.68425998904,-0.664421303391,55.5864231749,-16.9487547256,16.2239784452,-1301.8650036
211,14,-0.0104919099308,0.0531306861371,13.0286605558,0.302803101903,-4.65651300314,-366.617995934
211,14,0.885800958839,-0.28291811613,37.4853965738,-7.35879213132,2.76686549845,-354.97131867
321,14,-0.0538660105545,0.633103593383,9.25907338541,10.6463864819,-60.6092951108,-1120.99944233
211,14,0.204058952235,-1.41946612026,466.05960135,-12.5293838399,-14.4894656768,-1552.94248256
211,14,8.77610281088,-4.08315143521,504.59912722,4.98850202394,-2.26239592839,-26.6849562335
211,14,0.831551144036,0.816837403166,94.5345200755,-7.18679384386,-7.29537560113,-809.770524701
211,14,-0.691961323517,-0.046190113338,55.3342429526,24.7696002879,1.52676540447,-2033.53829124
211,14,-0.0739490898244,0.065315189203,10.8995318059,10.0465290107,-7.39218585347,-1771.89779303
211,14,-7.46703435939,5.66794635204,154.810536227,2.2612462918,-1.72997934105,-4.59472929111
211,14,0.0411674804994,-0.181475350794,13.4060903319,-0.095083184649,0.35501778775,0.74727793562
211,14,-1.3768204371,-4.21800277111,465.200187284,-2.61933740709,4.38932532232,-2132.66650717
211,14,-0.39347846574,1.52410793125,53.1714558398,0.174931565226,-0.904654658019,-0.260060287541
211,14,-5.5177167651,2.49769937,164.941542883,31.7476876241,-14.3447655446,-999.158346637
211,14,-1.47705404551,2.19937730661,483.307594116,11.0381019244,-14.8440081414,-2101.19183584
211,14,0.1800614002,-1.06056132279,134.486965367,-2.70632362982,13.3088546489,-1757.78946757
321,14,0.144697690068,-0.689933556717,33.2358398078,-15.1527540457,74.2425553975,-4036.65041305
211,14,4.27363951432,-4.36656878957,464.128499212,-9.32286315495,4.99648051281,-2214.66963634
211,14,0.786829684104,-0.251537841831,67.5977537888,-3.11349067041,0.886765224693,-303.156307132
211,14,-0.1323710393,0.00610482754834,13.9281543844,1.37122086259,0.209949831362,-689.341952413
211,14,-0.694200564663,-0.742726111794,21.204008298,1.01788156411,1.09957175363,2.40250277041
211,14,0.143213312296,-0.36783185673,21.3033668916,-0.23962116533,0.596065922683,0.743361848372
211,14,1.26241098811,-1.9454400074,486.127795748,-9.91852888004,10.3719336271,-1522.67816029
211,14,-4.42884034058,-0.616267531603,457.251436458,18.280253494,2.42958875213,-54.3127145972
211,14,5.21683024327,1.46649803814,471.497379941,17.4505411171,3.84642898765,-301.468676244
211,14,-0.323542023909,0.229996798799,43.985298983,0.168023476123,-0.126202655384,1.40538948857
211,14,0.458708960398,-0.503370507336,25.983013649,-0.633440578969,0.669730285874,0.685745078684
211,14,-1.07862366966,0.924524504245,77.6888449228,29.2331877045,-24.6897118712,-2153.69789683
211,14,-13.2039989303,2.88499059978,461.95550005,31.4113610191,-6.15232462844,-337.642129559
211,14,0.356719071002,-1.31689023433,462.903623471,8.03310485379,5.05227977245,-40.5309870729
211,14,-2.06058201238,-18.0432722723,486.714059919,9.76012383967,91.857582933,-1813.87929927
211,14,-0.0214459452829,0.0311090494187,6.10618899297,0.464870359201,-0.238276726245,0.677484429179
211,14,1.13840280301,-0.545771935757,471.859653764,9.36754477475,12.5652115206,-1524.67143802
211,14,-0.236671705099,0.377119234331,360.870025159,0.336902439509,-0.201834475826,0.432222772934
211,14,0.688554031089,0.968329052943,29.3507263365,-0.721885466586,-1.02093351452,1.3875119934
211,14,-47.2670284182,-28.9296810402,259.53948958,231.019396402,139.602979511,-1308.00876373
211,14,-0.0752357154012,0.55506342989,474.821002413,-6.50151246379,-9.49164728509,-1294.59090759
211,14,5.88306799828,-1.16852265145,106.350872008,-2.10109443576,0.36231824354,-1.23629841459
211,14,1.60059345972,3.26498415536,84.0798831575,-26.7206177224,-54.7395166797,-1464.64782967
211,14,-0.890810368706,-0.385364176178,187.745435184,0.242937008051,0.0199143473715,0.279468810262
211,14,0.867094997381,-0.455880254578,90.6046290024,-0.301396925195,0.143373858853,0.526656034576
211,14,-0.266873266862,0.886997325594,476.869363007,-6.33246206015,-11.1692137687,-1428.88781613
211,14,0.613732520231,2.60222657738,472.07239032,9.20542904516,14.3440316803,-324.625677517
211,14,-0.387484094799,0.379262559709,10.365552911,10.8094843441,-10.032687792,-375.655123845
211,14,-0.685985788775,-0.436378320327,22.7689645719,21.0182615659,13.1181963052,-657.310994572
211,14,0.238909133077,0.147848380722,12.9430032278,-5.49962960535,-2.86915571164,-225.473522833
321,14,1.77582686866,0.994423219435,73.5553180676,-147.997781345,-82.6841690695,-6464.68308935
211,14,-2.02770803592,0.925066632903,470.367159845,-6.72339273998,5.33924166185,-1612.95781736
211,14,0.475003092318,-0.16728615659,464.148465401,-0.65047975501,-4.34903125983,-1477.35837643
211,14,-0.0661132441287,0.527285248229,6.488941035,-0.396177897988,-6.97737192642,-4.23257188258
211,14,-0.337457252931,0.810033178728,80.9826326289,0.155656549199,-0.26774829309,0.313693329312
211,14,0.829976227077,-1.20672722797,473.621706938,4.46404975005,-26.6868383473,-442.738707998
211,14,-2.0520647996,-8.68475707975,464.947355598,5.68141564333,13.2336869888,-1727.87351276
211,14,-5.6211690367,7.24210705011,465.91895407,-6.36410342951,4.35298311164,-1120.0822637
211,14,0.858973491679,-0.671312702538,41.9608347866,-5.52071277915,5.09681974286,-309.250788973
211,14,2.85548492908,1.34923903425,37.3484521497,-17.5687013323,-8.42418623721,-250.612155106
211,14,-3.87776015134,-2.83155512163,349.693856257,1.49742344848,0.726892818556,-1.14441411562
211,14,-0.111262941457,-0.079787100265,21.8990862667,0.157379555369,0.130250289358,0.413520271093
211,14,0.349702538168,0.60287652527,13.6048931928,-0.782900767246,-1.42637037103,-1.54970755456
211,14,-3.81116163301,-4.25451094435,189.992709497,1.11612110976,1.07647377071,0.239886612007
321,14,0.342707952186,0.49029384024,21.9533226987,-37.222810975,-51.8514332184,-2731.97287865
211,14,0.911248028148,-3.49882043804,477.40378653,12.3464865683,-14.1917045774,-309.571789296
211,14,-0.0788752441742,0.659835018786,13.769705738,6.80448552837,-58.1618056273,-1243.33713592
211,14,0.906194295344,-0.462334204408,88.4826985474,-0.435935056546,0.261204442251,0.786803497223
211,14,-0.00972273749443,0.262034947844,150.380441125,0.0246870122108,-0.106954171988,0.45955311157
211,14,1.50976048381,-0.823100379864,474.876676502,-19.79813588,-18.052163575,-412.95664895
211,14,-0.267484519313,-0.00777996024242,25.4709042034,0.399791565378,-0.00347807985737,1.03451237887
211,14,-6.22613009279,6.93828200762,399.776097614,3.45558064931,-3.71400854467,-11.0467682908
211,14,1.12815275308,-2.21450041059,80.0705529245,-0.486503074217,1.03731744201,-0.664942679991
211,14,1.50067250657,4.80596188017,217.083389231,-0.334406111521,-1.1104402547,-0.508407337017
211,14,0.0978179701194,-0.20670978136,41.9183957289,-0.0283041623854,0.14715800253,0.784532786186
211,14,-1.24159326938,-0.45934091756,302.864711028,3.15165977222,1.26313072056,-780.674781854
211,14,-0.883377927377,-6.18601536988,485.471434024,4.14099937837,45.3291734007,-2292.88458844
211,14,-7.6436301641,14.2727998661,396.993703633,39.5784668226,-73.9377013804,-2245.85418353
211,14,-3.85171910726,-4.65633298362,476.489317115,-8.73910711759,-14.9097317677,-823.698359443
211,14,0.21348852965,0.531253157694,57.9130111485,-0.0408128220854,-0.225903501054,0.582684007025
211,14,10.0115994553,-12.5399403698,477.024021973,2.3721590647,-2.79041936817,-693.148615793
211,14,-0.0558890194409,-1.45743057458,31.052849142,2.70185578735,68.0171875005,-1512.40665879
211,14,0.235761996949,0.478328329166,11.4222144558,-0.902168396218,-2.55147160849,-0.813384417985
